sortimento;reposição;layout;conforto;limpeza;atendimento;preço;desconto
5,440850258;4,495532036;5,486168385;5,926978111;5,259757519;0,579717159;4,184538364;5,46724987
5,61425972;4,597688198;5,730830669;6,007847786;5,808850288;0,433141947;3,695995092;4,939026356
6,552447319;5,035811424;7,169083118;6,447453022;6,014286041;3,657796144;4,776538849;6,332519054
5,971001625;4,700435638;6,341567516;6,248958111;6,156646252;0,433141947;4,203552723;5,970462322
9,074416161;7,827347279;9,421485901;9,349863052;8,543121338;4,097521782;3,811932564;5,259119511
5,74011898;4,520256996;6,059980869;6,02613163;5,510601044;0,433141947;4,154340744;5,313128948
6,080023766;4,891811848;6,368235111;7,352287769;6,882793427;1,75231874;5,339321136;7,192509651
5,405743599;4,53149128;5,379995346;5,927415848;5,902734756;0,286566854;4,127164364;5,292890072
6,232447624;4,683544636;6,881350994;6,284169674;5,717448235;1,019442797;4,604257584;6,091183662
6,142798424;4,595025063;6,790572166;6,036226749;5,20720911;0,726292372;4,512513161;5,743251324
5,642478943;4,5457654;5,839192867;6,23776722;5,827841282;0,726292372;4,319540024;5,619613171
6,020385265;4,527105331;6,613665104;5,914122581;5,757556438;0,286566854;4,443263531;6,262474537
5,686014175;4,556390762;5,91563797;5,988104343;5,78390789;0,286566854;4,162273407;5,933943748
5,60569334;4,681206226;5,630180359;6,573698044;6,30696249;2,631769896;4,48943758;6,263790607
6,159628868;4,544541836;6,874716282;6,227536201;5,7528162;0,579717159;4,656394482;6,325033188
5,266999245;4,555339336;5,078659058;6,138260841;5,317977905;1,019442797;4,3578825;6,082081318
6,77882576;4,644216537;8,013435364;8,614237785;8,222925186;3,364645958;6,120439053;7,296535492
6,824521065;5,444344044;7,304697514;6,593296051;5,974770546;2,631769896;3,826116562;4,961214066
5,607292175;4,585706711;5,728877068;6,012769699;5,705966949;3,218070507;3,988492489;5,037872791
5,291071892;4,658435345;5,023707867;6,083355427;6,014112949;0,726292372;4,064303875;5,441231728
5,928765297;4,635124207;6,322406292;6,082843781;5,387676716;0,726292372;4,032435894;5,357570648
5,300898552;4,484608173;5,217189312;6,002041817;5,52408886;0,579717159;4,298299313;6,062432289
6,859478951;5,237759113;7,581198215;6,786762714;6,445097923;2,778345108;4,362021446;5,792375565
5,719436646;4,590844154;5,948028564;5,968623638;5,721770763;1,75231874;4,127018452;5,905977726
5,624289513;4,537696362;5,810882092;5,985506058;5,546593666;1,459168315;4,119273663;5,357202053
6,644722939;5,769088268;6,62035799;6,717392921;6,112560749;2,192044258;3,252551079;4,339717388
5,49472332;4,888567448;5,20087862;6,03704977;5,426332474;2,631769896;3,722661018;5,359517097
5,252762794;4,56917572;5,036349297;5,863935471;5,078321934;4,830397606;4,044117928;5,72951889
5,455138206;4,518226147;5,492050171;6,030019283;5,139511585;2,192044258;4,647001743;6,457131386
7,576097965;4,962141037;9,290055275;8,971277237;8,708843231;2,192044258;6,300798893;7,319196701
6,480160713;4,9553895;7,104932308;6,905744553;6,650970459;0,579717159;4,661746502;6,305061817
6,772151947;5,684888363;6,959414959;6,498764992;6,169929028;2,338619471;3,334166527;4,601890564
6,164497375;4,684650898;6,744343758;6,114195824;5,652169704;0,579717159;4,403082371;5,506055355
5,362133503;4,723749638;5,100517273;6,009385586;5,09616375;1,605743527;3,735290527;4,982267857
6,569042206;5,093788147;7,144296169;6,461651802;5,73691082;1,605743527;3,980546474;5,119656563
6,835151672;4,78346014;7,986842632;7,311148167;6,734059811;1,019442797;5,648080349;7,602257252
6,109297752;4,578906059;6,739688873;6,274149418;5,907680035;0,579717159;4,341798782;5,694903374
6,313098431;5,429424286;6,29677248;6,216006756;5,532308102;0,286566854;3,625440836;5,337114811
5,139373779;4,571351528;4,807395458;5,972835064;5,429765224;0,433141947;4,025934219;5,594652176
6,413146019;4,852944851;7,073347569;6,607212067;6,375456333;1,898893952;4,586503506;6,405080795
6,520228386;5,140855312;6,999601364;7,609211922;7,577320099;3,657796144;4,601711273;5,762899876
6,280508041;4,646524906;7,014490604;6,222569466;5,669209957;3,071495533;5,072676659;6,456404686
6,265537262;4,657907009;6,973166943;6,212142467;5,873538494;0,726292372;4,366839409;5,55701828
6,293054581;4,793365955;6,892743587;6,511394024;5,696477413;1,019442797;4,451275826;5,712132454
5,848099232;4,554174423;6,242023945;6,41067028;6,157671452;3,950946569;4,968744278;6,773881435
5,533987045;4,492007256;5,67596674;5,92524004;5,720076561;0,579717159;4,637099266;6,440629959
5,963468552;4,591702938;6,435234547;6,105242252;5,329461575;0,872867584;4,212984562;5,768616676
5,958147526;4,635973454;6,380321503;6,617171764;6,186700821;1,898893952;4,821913719;5,984536648
6,002435684;4,931668758;6,173202515;6,20156002;5,742383957;0,433141947;3,9855721;5,910998344
6,302718163;4,788059711;6,917376995;6,334749699;5,886445999;1,312593102;4,595713615;6,367283821
5,377262592;4,594033718;5,260491371;5,9054842;4,916320801;1,605743527;3,735967398;4,797794342
5,810991287;4,624592304;6,097389698;5,989052773;5,749216557;1,605743527;4,249211311;6,039755821
5,614535809;4,725092888;5,603978634;6,28000021;5,502793312;0,433141947;4,373930454;5,984513283
6,06472683;4,585167408;6,644286156;6,915973186;6,048914909;0,433141947;4,845202446;6,397338867
6,841752052;5,26206255;7,521441936;6,855941772;6,141142845;1,605743527;4,3328619;5,894939423
6,040317535;4,476165295;6,704469204;5,970655918;5,450816631;3,071495533;4,60359478;5,984777451
5,974386215;4,485072613;6,563700199;5,964890957;5,223325253;3,511220932;4,612928867;5,80944252
5,849300385;4,521010876;6,277589321;5,909963608;5,198299408;0,286566854;4,210422516;5,318842888
6,082087517;4,763706684;6,500468254;6,497319698;5,668815136;1,019442797;4,272083282;5,81706953
6,066138268;4,619686604;6,612589359;5,986021042;5,359762192;1,166018009;4,110676765;5,589364052
5,21390295;4,530634403;4,997171402;5,909619331;5,903564453;1,312593102;3,892501593;5,596437454
5,893754005;4,781775951;6,105731487;5,932719231;5,790066719;3,511220932;4,278383255;5,789431095
5,359444618;4,581971645;5,236917973;5,918679714;5,398892879;1,019442797;3,956501245;5,151772499
6,023321152;4,500625134;6,646016598;6,023443699;5,469614029;2,045469046;4,62724781;6,352276325
6,195339203;4,557003021;6,933674812;6,444095612;5,847849846;1,605743527;5,068893909;7,004465103
5,55954361;4,611400127;5,607687473;6,120359421;5,15203619;1,75231874;4,449882507;6,072314739
7,377152443;5,378178596;8,476126671;8,139555931;7,250915527;2,338619471;5,312329292;6,320076942
5,753534317;4,870955944;5,736112595;6,215335846;5,228310585;0,726292372;4,002675056;5,169692993
5,612243652;4,831364155;5,493123055;6,127732754;5,96645689;1,75231874;3,60264349;4,753733635
5,475346565;4,890002251;5,160691261;6,058844566;5,120909691;0,726292372;3,670549393;4,891842365
5,506633759;4,550172329;5,563094616;6,291363239;5,364877701;2,192044258;4,681086063;6,610528946
5,238287449;4,502634525;5,073940277;6,185407639;5,221336365;1,459168315;3,843361378;4,883457661
6,111862183;4,782758236;6,540966034;6,053426743;5,38457346;2,631769896;4,452168465;6,42087841
6,00451088;5,265100479;5,843920708;6,611099243;6,038239002;0,286566854;3,530122757;4,575349808
5,746652126;4,532434464;6,060869694;5,859645367;5,228507996;1,312593102;4,224267006;5,679629326
5,601400375;4,853675842;5,44912529;6,541267395;5,887123108;1,019442797;4,383228779;6,204519272
6,519449234;4,818598747;7,320299625;6,549023151;6,295249462;3,657796144;4,965296745;6,781544685
5,61898613;4,64796257;5,690009117;6,050075054;5,66699028;0,286566854;4,197335243;5,687855721
5,858147621;4,783041477;6,033254147;6,165505409;6,153852463;1,605743527;4,421334743;5,875749111
5,624653816;4,496543884;5,852763653;6,044316769;5,107791424;0,579717159;4,187166214;5,787195206
6,735877991;5,077058315;7,494697094;7,479593277;7,112832069;1,605743527;5,439375877;7,197793484
5,62213707;4,659714222;5,684559822;6,39250803;5,424685478;0,726292372;4,657280445;6,50481987
5,633857727;4,542701244;5,825014114;5,999269009;5,746674061;2,924920321;4,102732658;5,300703526
5,669270515;4,613451481;5,825088978;6,210329533;5,794845104;3,804371357;4,724040508;6,635612488
6,524631023;4,723739624;7,425522327;6,741505146;6,481627941;1,459168315;4,877638817;6,569299221
6,853403091;5,112142086;7,694664478;8,612449646;8,155665398;2,924920321;5,516252041;6,638433456
5,510027885;4,506593227;5,613462448;6,468604088;5,802535057;1,898893952;4,424058437;5,810173988
7,040926933;5,530876637;7,650977612;8,542708397;8,043553352;1,898893952;5,259784222;7,162097931
5,669323444;4,525686741;5,912960052;5,885926247;5,044568539;0,872867584;3,890211821;5,237940311
5,632836342;4,635781765;5,729890347;6,195111275;5,855358124;0,433141947;4,279793262;5,808876991
6,67949152;5,649632931;6,809350014;6,734862804;6,187606812;0,726292372;3,534946918;4,615400791
5,455912113;4,566576958;5,445247173;6,357978344;5,965156555;3,657796144;4,754471302;6,689163208
6,15499258;4,675250053;6,734735012;6,121530533;5,731246471;3,364645958;4,812362194;6,643030167
6,100420952;4,548346519;6,752495289;6,002684593;5,909733772;0,433141947;4,1331563;5,423499584
6,036470413;4,496330738;6,67661047;5,906019211;5,399568558;0,286566854;4,848062992;6,464194775
6,838375568;6,040395737;6,736355305;7,452090263;6,981941223;2,778345108;3,282684803;4,318777561
5,802116871;4,512063026;6,19217062;5,869049549;4,927128792;0,579717159;4,062648773;5,291387558
6,032496452;5,552035809;5,612957478;6,34461832;6,113081932;2,924920321;3,625852585;5,54134655
5,683793545;4,476194382;5,991392612;5,952682495;5,329148769;0,872867584;4,536522865;5,905276775
5,854912758;4,773692608;6,036132336;5,938503265;5,935464859;2,045469046;4,151060104;5,699885368
5,828465939;4,608566284;6,148365498;6,435193062;5,98061657;1,898893952;4,628729343;6,409712791
5,560051441;4,527650356;5,692452431;5,89015007;5,084960461;1,459168315;4,206716061;5,679875851
6,525939941;5,939218044;6,21266222;6,521257401;6,502879143;0,579717159;2,710040808;3,843495846
6,266881943;5,519104958;6,114659309;6,564903736;6,027822018;1,75231874;3,47439909;5,310542107
5,912775517;4,659891129;6,265659809;6,263363838;5,958937168;2,924920321;4,175477028;5,477317333
5,949847221;4,472836494;6,52685833;5,930590153;5,771058559;4,097521782;4,733520508;6,438117981
5,916595459;5,045458317;5,887732983;6,694324493;6,012639046;0,872867584;4,107633591;5,909946442
6,305106163;5,170183659;6,540028095;6,807730675;6,184728146;5,270123482;4,893041611;6,867395401
6,208337784;4,771439552;6,745235443;6,101843834;5,648283005;0,286566854;4,109666824;5,399371624
5,315946579;4,472168922;5,259723663;5,874318123;5,443316936;0,286566854;3,577574492;4,743882656
6,880475521;4,591616631;8,269334793;7,644231796;7,591843605;0,579717159;5,831961155;7,074728012
5,667450905;4,485178947;5,949723244;6,081508636;5,242129803;1,019442797;4,486871243;5,77950573
5,700436115;5,593065739;4,907806396;5,958026886;5,429593086;0,286566854;2,726712227;4,460016251
5,416770935;4,524066448;5,409475803;6,019450188;5,664993286;0,286566854;4,479857922;6,443555355
5,245574951;4,590726852;5,000422478;5,892940521;5,312844276;0,286566854;3,606835365;4,804386139
5,901703835;4,530991554;6,372416496;6,668253899;6,348265171;0,872867584;4,690805435;6,11743927
5,313882828;4,551308155;5,176456928;6,247341633;5,690657139;0,433141947;3,912287235;5,236924171
5,900044441;4,497544289;6,402544022;6,170793056;5,3585186;2,778345108;4,796380997;6,179051399
5,207146645;4,647043228;4,867250443;5,961120605;5,533963203;1,605743527;3,807028532;5,690355778
5,417095661;4,514401913;5,419789314;5,981483459;5,924699306;0,872867584;4,597200394;6,474469662
5,715289593;4,889753342;5,640825748;6,130529881;5,339985371;0,433141947;3,719367266;5,48996973
6,892835617;6,026069641;6,859601021;7,505246162;6,840867043;2,338619471;3,834974289;5,599837303
5,837944031;5,065360069;5,710527897;6,323156357;5,375522614;0,433141947;4,039845943;5,564066887
6,087162971;4,617197037;6,657128811;5,970153809;5,360094547;0,579717159;4,619213104;6,426787376
5,965511322;4,5471735;6,483849049;6,178184032;5,723724842;0,872867584;4,164928436;5,298865318
6,235593319;4,987754822;6,583431721;6,878933907;6,753096581;0,286566854;4,730807304;6,294451714
6,178683281;4,758306026;6,699060917;6,105155945;5,433280468;1,459168315;4,396170616;6,132340431
5,732849598;4,58399868;5,98170042;5,994213581;5,671688557;1,166018009;4,252206802;6,165763855
6,465067387;5,524290085;6,505844593;5,963727474;5,943727016;0,433141947;3,517374039;5,481267929
5,20878458;4,548963547;4,968605518;6,071924686;5,293170929;0,286566854;3,628031254;4,770474911
5,521047115;4,525763035;5,6163311;6,511179447;6,293437958;1,75231874;4,507044315;5,707819939
5,697426796;4,493219376;6,001634121;6,192144394;5,600466728;0,579717159;4,365643501;5,378702641
5,779573441;4,88203764;5,777108669;5,944958687;5,923116684;0,286566854;4,126998425;6,032998562
5,427742004;4,516002655;5,439481735;6,139783859;6,134348869;2,631769896;4,292695045;5,374047756
5,596137047;4,49794817;5,794325829;6,254182339;5,538101673;0,433141947;4,426116467;5,914733887
6,176065445;5,021252155;6,430879116;6,070514679;5,786460876;0,286566854;3,376824856;4,499668121
6,017910004;4,691107273;6,444712639;6,026809692;5,822611809;1,75231874;4,412568569;5,851146698
6,666399479;5,723454475;6,709344387;6,503270626;5,705286026;0,872867584;3,56558466;5,172654629
5,913313866;4,942400455;5,984227657;6,096204758;5,755871296;2,778345108;3,745439053;5,142147541
6,885479927;5,870545387;7,000413895;6,600216866;5,909012794;2,045469046;3,161321402;4,365589142
5,913734913;5,079733372;5,847736359;6,153425217;5,972972393;1,019442797;3,827704668;5,815069199
5,467443466;4,562618732;5,472268105;6,125749588;5,498407364;2,192044258;4,569600105;6,059039116
6,318616867;5,006883621;6,730350018;6,584237576;6,170362949;1,019442797;4,129076481;5,34799242
6,053216934;4,975866318;6,230567932;7,054190159;6,79559803;1,459168315;4,5674963;6,272299767
6,094765663;4,890978336;6,398552418;6,234327793;6,22637701;0,726292372;4,061548233;5,116772652
5,226371765;4,602431774;4,950312138;5,997150898;5,133554459;2,338619471;4,148643494;5,445303917
5,367073059;4,690752983;5,143393517;6,082139015;5,609109879;0,579717159;3,578461409;4,694858551
5,69966507;4,608073235;5,891256809;6,027802467;5,567059517;0,872867584;4,140475273;5,568310261
5,990774155;4,782796383;6,298751831;6,370161057;5,38330555;2,338619471;4,254193306;5,859973907
5,877243042;4,813508511;6,040977478;6,239554882;5,308700085;3,657796144;4,404701233;5,717347145
6,470451355;4,8420825;7,198819637;6,948938847;6,820467949;2,485194683;4,939002991;6,728147984
6,042183876;4,586937428;6,597429752;6,241473198;5,546750069;0,286566854;4,547233582;5,661411762
6,014395237;4,810326576;6,318463802;6,208055973;6,17607832;2,485194683;4,13872385;5,66769886
6,000025749;4,694261074;6,405790806;6,166958809;5,492454529;2,485194683;4,259656429;5,529367447
5,375188351;4,495400906;5,3549757;6,03539753;5,789666176;0,726292372;4,241174698;6,092257023
5,795118332;4,565323353;6,124913216;5,905945301;5,244068146;1,312593102;4,024612904;5,35557127
5,859622478;4,740575314;6,078669548;6,022449493;5,623116016;0,726292372;4,258564949;5,92848444
6,101686478;5,455725193;5,84764719;6,6052351;5,984768867;2,778345108;3,633468151;4,945013046
5,623908043;4,510100365;5,837715626;6,005252838;5,389689445;0,433141947;3,898113728;5,218904495
5,836623192;4,563910961;6,209335327;6,005544662;5,844398975;3,071495533;4,210732937;5,301970959
6,622153759;5,314785004;7,029522419;6,851230621;6,340229511;2,338619471;4,165802479;5,587688446
6,200432777;4,583540916;6,917324066;6,232492924;6,072405338;1,312593102;4,336667538;5,617017746
5,410206795;4,718441486;5,201971531;6,034636497;5,500425816;0,872867584;4,138462067;5,603007317
5,976158142;4,98079443;6,071521759;6,487733841;5,866527081;1,459168315;4,043688774;5,184695721
6,403512955;5,078577518;6,828448772;6,178442955;5,710202694;2,045469046;4,400829792;6,314513206
5,153916359;4,556738853;4,851093769;6,01387167;5,302517414;2,192044258;3,722979546;4,960314274
5,605927467;4,687165737;5,624688625;6,311703682;5,561025143;1,166018009;3,906273365;5,33738327
6,396767139;4,950630188;6,942903996;6,16669178;6,085059643;1,166018009;4,686582565;6,440644264
6,311516762;4,868259907;6,854773521;6,282686234;5,404556274;1,898893952;4,209750652;5,323553085
6,933674335;5,698965073;7,268383503;7,143211842;6,555679798;4,244096756;4,317771435;5,415761471
8,384480476;7,495588779;8,373373032;8,449225426;7,719475746;1,605743527;2,834115028;4,184151649
5,981087685;4,726975918;6,335199356;5,91898632;5,214011669;0,286566854;4,113645554;6,031346798
6,122664928;4,537695885;6,807633877;6,303790092;6,111137867;1,459168315;4,75920248;6,556977272
6,791986465;5,545545578;7,138427258;6,814516544;6,725445747;2,485194683;3,75854063;4,911304474
5,560428619;4,926466942;5,294390678;6,09467411;5,592488766;1,312593102;3,520744324;4,692450523
6,815004349;5,10663271;7,623376369;7,293964386;7,177497864;1,898893952;4,911617279;6,203961849
5,288488388;4,49615097;5,180825233;5,997889996;5,976511478;0,433141947;4,472739697;6,389382839
5,681238651;4,830049515;5,632427692;6,179337025;5,692422867;2,778345108;3,927672386;5,544113636
5,431087971;4,521052361;5,441123486;5,92514801;5,740122795;2,631769896;4,721256733;6,715150833
5,811666965;4,753111362;5,970222473;6,006784916;5,492595673;4,830397606;4,024089336;5,434882164
5,952435017;4,965435028;6,03943491;5,917385578;5,283930779;1,019442797;3,472590923;4,849902153
5,166245461;4,541670322;4,890820026;5,893506527;5,285835266;1,166018009;3,561943531;4,888325214
6,412299633;5,3912673;6,533331871;6,453268051;5,958968163;3,950946569;3,964721918;5,130414009
6,1295681;4,686308384;6,672827244;5,928916454;5,800937176;0,433141947;4,362236023;5,598341465
5,734681129;4,533096313;6,036266327;6,141093254;5,365726471;1,166018009;4,428410053;6,076898575
5,577221394;4,657391071;5,59705162;6,020963192;5,185587406;1,166018009;3,974601746;5,536082745
5,219456673;4,507931232;5,030982018;5,880526066;5,817341805;2,778345108;3,810193062;5,245167732
5,79936409;4,921675682;5,777051926;6,307908058;5,71666193;1,312593102;4,029284477;5,422593594
5,526806831;4,596070766;5,557542801;6,00717926;5,584976196;1,312593102;4,164443493;5,72225523
6,097867012;4,734498978;6,561235428;6,038360119;5,131851196;1,605743527;4,562037945;6,432333946
6,119918823;4,506081104;6,83375597;6,300091743;5,781466007;1,75231874;4,535009861;5,590311527
5,18556118;4,519248009;4,951874733;6,085276127;5,503669739;0,286566854;4,227461338;5,720627308
6,518790245;4,738764763;7,398815632;7,2739048;7,252801895;0,579717159;5,192238808;7,085359097
5,44925499;4,537997723;5,460511684;5,977531433;5,636138916;1,019442797;4,26869297;5,889853001
5,792772293;4,56364727;6,121897221;6,008471966;5,807373047;1,605743527;4,362780571;5,951050758
5,492417812;4,712736607;5,372098923;6,571371078;6,079611778;1,75231874;3,993247747;5,420596123
5,494749546;4,49963522;5,589863777;6,250693321;6,163413525;0,872867584;4,482426167;5,93409586
6,348547935;5,008198738;6,788897038;6,704555035;6,48401022;1,605743527;4,599150658;6,148746967
5,497036457;4,508992195;5,585080624;6,109046459;5,353848457;0,726292372;4,732452869;6,639886856
5,660010338;4,494774818;5,925245762;5,859207153;5,589917183;2,192044258;4,617032051;6,140526772
5,861681938;4,555196762;6,268167496;6,003564358;5,569913864;1,459168315;4,4345541;5,605191708
5,801220894;4,73877573;5,963666439;6,068163395;5,230332851;2,192044258;3,865575552;5,117487431
5,913791656;5,639351368;5,28823185;6,239539146;6,205934525;0,433141947;3,158043385;4,931081772
6,215602875;5,105849743;6,425355434;6,240020275;5,397240162;1,75231874;3,754472971;4,950302601
6,929955482;5,148374081;7,811536312;7,618436813;7,44195652;2,338619471;4,911883354;6,236656189
5,062433243;4,486142635;4,738723278;5,854429722;5,65870142;2,045469046;4,418977737;6,353783131
5,707118988;4,525878906;5,988358974;6,010697842;5,924072266;2,338619471;4,21306181;5,286921024
5,675518036;4,674113274;5,776922226;6,538912296;5,6508255;0,872867584;4,012028694;5,098727226
5,961907864;4,587023735;6,436791897;5,980790615;5,661077499;0,872867584;4,189989567;5,543610573
5,199076176;4,593621731;4,904530525;6,096566677;5,169213772;1,312593102;3,580839396;4,854183674
5,906376839;4,478714466;6,434039116;5,864766121;4,981719017;0,433141947;4,649547577;6,639354706
6,263656139;4,76096487;6,866347313;6,200472832;5,213755131;1,019442797;3,955484152;4,981920719
5,878450871;4,538597107;6,318304539;5,897988319;5,238366604;0,872867584;4,302957535;5,4560709
6,453694344;4,868253231;7,139135838;6,532966614;5,888772011;1,459168315;4,91855669;6,538351059
5,63603878;4,564017773;5,808059692;6,485327244;5,680478573;0,433141947;4,77311182;6,517601013
5,314919472;4,552785873;5,177052975;5,890269756;4,929020405;1,605743527;4,118976116;5,836481571
5,375817299;4,55890131;5,292733669;6,450039864;6,196945667;1,459168315;4,554420471;5,894597054
5,377563477;4,489507198;5,365620136;6,012229443;5,607941628;0,872867584;4,287012577;5,848693848
6,568770409;4,71740675;7,520133495;6,932716846;6,199624538;0,579717159;4,660969734;5,67117548
5,949724197;4,512415409;6,48703289;6,010746956;5,563391685;0,286566854;4,617338181;6,275162697
5,966988564;4,538635254;6,495341301;6,310268402;5,922058105;2,778345108;4,612957478;6,19040966
5,575345993;4,499687195;5,751004696;5,96660471;5,256966114;0,433141947;4,224797726;5,810372353
6,083142757;4,648350716;6,617934704;6,553543091;6,245708466;1,75231874;4,913238525;6,300261021
6,024060249;4,831480026;6,316640377;6,531133175;6,279989719;1,019442797;4,238844395;6,059793472
5,916721344;4,651090622;6,282351971;5,945292473;4,976404667;0,872867584;4,445494652;6,300203323
6,306805611;5,001588821;6,712022305;5,971238136;5,639903545;0,433141947;4,187476158;5,880106449
6,545684814;4,760118961;7,431250095;6,74422884;6,501155853;2,045469046;5,482761383;7,425936699
5,827555656;4,518003941;6,2371068;6,093165398;5,274178982;0,579717159;4,180398941;5,293245792
6,048249722;4,474897385;6,721601963;6,008686066;5,718738556;1,019442797;4,673686028;6,502204418
7,555877209;6,448840141;7,762914181;7,189948559;6,419057846;1,459168315;3,135706902;4,243791103
6,479719162;5,055338383;7,004099846;6,602815628;5,626254082;4,097521782;4,796503544;6,581151009
5,883862972;4,51625061;6,351475239;5,944406986;5,532191753;0,579717159;4,475162506;5,859025478
6,508826256;4,962100029;7,155552387;6,697375298;5,77801609;0,433141947;4,574954987;6,02545023
5,158078671;4,525402069;4,890755177;5,983805656;5,524723053;2,485194683;3,933937073;5,2570014
5,557300568;4,548244953;5,666356087;6,145924091;5,288731575;0,872867584;4,253483295;5,96506691
5,788651466;4,574135303;6,103167534;6,129984379;5,462901592;0,726292372;4,422204971;6,380141258
6,122873306;4,959265232;6,386481762;6,468450546;6,334283829;3,511220932;4,365542889;6,039297104
5,798000336;5,106415272;5,589585781;6,363155842;5,913689137;2,338619471;3,815416336;5,37267971
