TEMPO_ESTUDO;RENDA;UF;GENERO;IDADE;ALTURA;faixa idade;Região
4;788;RO;M;36;1,76;Jovem adulto;Norte
9;600;PA;M;25;1,76;Jovem adulto;Norte
16;3000;RS;M;43;1,76;Jovem adulto;Sul
6;700;MG;M;55;1,76;adulto;Sudeste
12;1600;MG;M;22;1,76;Jovem adulto;Sudeste
9;1000;MG;F;41;1,76;Jovem adulto;Sudeste
9;1500;SP;M;39;1,76;Jovem adulto;Sudeste
16;5547;RS;F;26;1,76;Jovem adulto;Sul
12;1500;DF;F;57;1,76;adulto;Centro-Oeste
16;788;PA;F;38;1,76;Jovem adulto;Norte
12;200;MA;M;43;1,76;Jovem adulto;Nordeste
16;7000;RJ;F;62;1,76;adulto;Sudeste
12;3500;RJ;M;59;1,76;adulto;Sudeste
16;1500;RJ;M;57;1,76;adulto;Sudeste
16;15000;DF;M;37;1,76;Jovem adulto;Centro-Oeste
12;1200;BA;M;33;1,76;Jovem adulto;Nordeste
16;5000;MG;F;51;1,76;adulto;Sudeste
16;8000;GO;F;37;1,76;Jovem adulto;Centro-Oeste
16;3200;MG;F;39;1,76;Jovem adulto;Sudeste
12;500;BA;M;43;1,76;Jovem adulto;Nordeste
10;1576;GO;M;22;1,76;Jovem adulto;Centro-Oeste
6;1100;RJ;F;52;1,76;adulto;Sudeste
12;956;MG;M;38;1,76;Jovem adulto;Sudeste
16;3000;BA;M;36;1,76;Jovem adulto;Nordeste
4;788;PA;M;51;1,76;adulto;Norte
5;600;RS;F;40;1,76;Jovem adulto;Sul
8;1200;TO;M;35;1,76;Jovem adulto;Norte
16;3500;DF;M;42;1,76;Jovem adulto;Centro-Oeste
12;1800;SP;M;36;1,76;Jovem adulto;Sudeste
5;1000;AP;M;43;1,76;Jovem adulto;Norte
12;1200;CE;M;28;1,76;Jovem adulto;Nordeste
6;1180;RS;M;40;1,76;Jovem adulto;Sul
12;2300;RJ;M;49;1,76;adulto;Sudeste
12;1400;MA;M;36;1,76;Jovem adulto;Nordeste
7;100;CE;M;49;1,76;adulto;Nordeste
2;600;PE;F;43;1,76;Jovem adulto;Nordeste
7;300;RS;M;57;1,76;adulto;Sul
12;1200;AC;F;47;1,76;adulto;Norte
10;2250;RJ;M;56;1,76;adulto;Sudeste
12;1700;SC;M;29;1,76;Jovem adulto;Sul
16;6500;MS;M;74;1,76;idoso;Centro-Oeste
12;3100;RJ;F;40;1,76;Jovem adulto;Sudeste
6;2500;SC;M;33;1,76;Jovem adulto;Sul
12;1128;PE;F;42;1,76;Jovem adulto;Nordeste
16;1000;SP;F;49;1,76;adulto;Sudeste
12;900;BA;F;45;1,76;adulto;Nordeste
9;700;PA;M;22;1,76;Jovem adulto;Norte
16;10000;DF;M;40;1,76;Jovem adulto;Centro-Oeste
9;788;AP;F;51;1,76;adulto;Norte
12;788;MG;F;34;1,76;Jovem adulto;Sudeste
12;1500;MT;M;46;1,76;adulto;Centro-Oeste
12;300;MG;M;45;1,76;adulto;Sudeste
12;1300;MG;M;25;1,76;Jovem adulto;Sudeste
12;1650;SP;F;46;1,76;adulto;Sudeste
10;200;RS;F;64;1,76;adulto;Sul
1;35;BA;M;53;1,76;adulto;Nordeste
3;788;MG;M;39;1,76;Jovem adulto;Sudeste
12;788;AL;M;51;1,76;adulto;Nordeste
5;788;BA;M;37;1,76;Jovem adulto;Nordeste
5;1200;SP;M;42;1,76;Jovem adulto;Sudeste
12;788;MG;F;33;1,76;Jovem adulto;Sudeste
12;3000;PA;F;68;1,76;idoso;Norte
12;1600;RO;M;43;1,76;Jovem adulto;Norte
10;700;MG;M;40;1,76;Jovem adulto;Sudeste
12;830;GO;F;37;1,76;Jovem adulto;Centro-Oeste
12;8000;MG;M;60;1,76;adulto;Sudeste
1;1500;SP;M;38;1,76;Jovem adulto;Sudeste
12;1300;RJ;M;37;1,76;Jovem adulto;Sudeste
5;1000;RS;M;59;1,76;adulto;Sul
12;1000;CE;M;50;1,76;adulto;Nordeste
4;300;SC;F;51;1,76;adulto;Sul
12;1576;PA;M;56;1,76;adulto;Norte
16;1200;MS;M;35;1,76;Jovem adulto;Centro-Oeste
12;788;PB;M;51;1,76;adulto;Nordeste
12;2000;RJ;M;32;1,76;Jovem adulto;Sudeste
12;2800;RS;M;24;1,76;Jovem adulto;Sul
1;100;CE;M;84;1,76;idoso;Nordeste
12;700;PR;M;35;1,76;Jovem adulto;Sul
9;1100;MG;M;58;1,76;adulto;Sudeste
8;850;RJ;M;41;1,76;Jovem adulto;Sudeste
12;20000;PR;F;46;1,76;adulto;Sul
3;350;SE;M;47;1,76;adulto;Nordeste
2;1500;MG;M;42;1,76;Jovem adulto;Sudeste
5;300;AP;M;56;1,76;adulto;Norte
12;1100;SP;M;43;1,76;Jovem adulto;Sudeste
9;2500;SC;M;50;1,76;adulto;Sul
16;4000;SP;F;40;1,76;Jovem adulto;Sudeste
16;4000;PE;F;43;1,76;Jovem adulto;Nordeste
12;800;DF;M;41;1,76;Jovem adulto;Centro-Oeste
16;3700;AP;M;26;1,76;Jovem adulto;Norte
16;8000;SP;M;32;1,76;Jovem adulto;Sudeste
12;300;PR;F;63;1,76;adulto;Sul
9;5000;AP;F;32;1,76;Jovem adulto;Norte
8;788;PE;M;43;1,76;Jovem adulto;Nordeste
4;800;PA;M;50;1,76;adulto;Norte
9;1120;MG;F;37;1,76;Jovem adulto;Sudeste
6;300;SE;F;59;1,76;adulto;Nordeste
10;1000;MA;M;30;1,76;Jovem adulto;Nordeste
5;600;RS;F;44;1,76;Jovem adulto;Sul
12;800;RS;M;47;1,76;adulto;Sul
9;1800;MG;M;47;1,76;adulto;Sudeste
12;850;PE;M;21;1,76;Jovem adulto;Nordeste
1;850;RS;F;55;1,76;adulto;Sul
16;5000;RS;M;43;1,76;Jovem adulto;Sul
8;1200;AP;F;56;1,76;adulto;Norte
12;700;GO;M;33;1,76;Jovem adulto;Centro-Oeste
10;4200;MG;M;36;1,76;Jovem adulto;Sudeste
4;1100;TO;M;56;1,76;adulto;Norte
4;788;BA;M;37;1,76;Jovem adulto;Nordeste
12;1020;BA;M;42;1,76;Jovem adulto;Nordeste
12;1057;SC;F;41;1,76;Jovem adulto;Sul
12;1000;ES;F;35;1,76;Jovem adulto;Sudeste
12;1300;SC;M;45;1,76;adulto;Sul
16;12000;ES;F;36;1,76;Jovem adulto;Sudeste
16;6000;RS;M;38;1,76;Jovem adulto;Sul
7;788;GO;F;36;1,76;Jovem adulto;Centro-Oeste
16;3000;GO;M;31;1,76;Jovem adulto;Centro-Oeste
12;788;BA;M;20;1,76;Jovem adulto;Nordeste
4;150;BA;F;31;1,76;Jovem adulto;Nordeste
12;2500;RS;M;81;1,76;idoso;Sul
12;788;SP;F;42;1,76;Jovem adulto;Sudeste
15;4500;RJ;F;29;1,76;Jovem adulto;Sudeste
5;100;RJ;M;72;1,76;idoso;Sudeste
16;12000;RS;F;47;1,76;adulto;Sul
16;5000;DF;M;39;1,76;Jovem adulto;Centro-Oeste
9;960;BA;M;27;1,76;Jovem adulto;Nordeste
12;2200;RS;M;30;1,76;Jovem adulto;Sul
16;4000;PR;M;51;1,76;adulto;Sul
6;1400;PR;F;48;1,76;adulto;Sul
5;3500;MG;M;46;1,76;adulto;Sudeste
5;300;MS;F;51;1,76;adulto;Centro-Oeste
16;20000;RJ;M;44;1,76;Jovem adulto;Sudeste
9;100;PB;F;55;1,76;adulto;Nordeste
12;2100;GO;M;39;1,76;Jovem adulto;Centro-Oeste
1;3500;AP;M;36;1,76;Jovem adulto;Norte
9;2200;GO;M;25;1,76;Jovem adulto;Centro-Oeste
10;1450;ES;M;29;1,76;Jovem adulto;Sudeste
12;1000;BA;M;65;1,76;idoso;Nordeste
4;1000;GO;M;45;1,76;adulto;Centro-Oeste
12;1500;SP;M;30;1,76;Jovem adulto;Sudeste
12;1500;PR;M;45;1,76;adulto;Sul
12;900;MG;M;36;1,76;Jovem adulto;Sudeste
16;7000;RS;F;44;1,76;Jovem adulto;Sul
1;500;MA;M;41;1,76;Jovem adulto;Nordeste
5;788;PR;M;50;1,76;adulto;Sul
4;2000;SP;M;60;1,76;adulto;Sudeste
12;2000;SP;M;32;1,76;Jovem adulto;Sudeste
14;3000;MG;M;45;1,76;adulto;Sudeste
4;788;RS;F;50;1,76;adulto;Sul
1;1000;CE;M;43;1,76;Jovem adulto;Nordeste
6;1681;RJ;F;31;1,76;Jovem adulto;Sudeste
12;2000;SP;M;55;1,76;adulto;Sudeste
7;800;SE;M;43;1,76;Jovem adulto;Nordeste
9;1000;DF;M;31;1,76;Jovem adulto;Centro-Oeste
11;3900;RJ;M;43;1,76;Jovem adulto;Sudeste
16;7000;SP;M;43;1,76;Jovem adulto;Sudeste
15;788;RR;F;30;1,76;Jovem adulto;Norte
5;650;MG;M;56;1,76;adulto;Sudeste
1;100;SE;M;56;1,76;adulto;Nordeste
12;1800;SP;F;43;1,76;Jovem adulto;Sudeste
2;1200;AP;M;48;1,76;adulto;Norte
10;600;RS;F;29;1,76;Jovem adulto;Sul
16;10000;SP;M;62;1,76;adulto;Sudeste
2;300;PA;F;62;1,76;adulto;Norte
10;915;MG;M;22;1,76;Jovem adulto;Sudeste
12;788;PE;M;52;1,76;adulto;Nordeste
6;900;PE;M;33;1,76;Jovem adulto;Nordeste
10;200;BA;M;28;1,76;Jovem adulto;Nordeste
9;1500;RS;F;55;1,76;adulto;Sul
7;788;PA;M;52;1,76;adulto;Norte
1;200;BA;M;57;1,76;adulto;Nordeste
12;1610;RJ;M;33;1,76;Jovem adulto;Sudeste
12;1000;DF;M;44;1,76;Jovem adulto;Centro-Oeste
16;2000;PR;M;37;1,76;Jovem adulto;Sul
12;4000;MG;M;48;1,76;adulto;Sudeste
5;700;SP;M;57;1,76;adulto;Sudeste
11;3900;SP;M;32;1,76;Jovem adulto;Sudeste
12;3000;GO;M;45;1,76;adulto;Centro-Oeste
16;2000;PA;M;39;1,76;Jovem adulto;Norte
9;900;MA;F;28;1,76;Jovem adulto;Nordeste
12;3000;TO;M;54;1,76;adulto;Norte
14;4000;SP;M;35;1,76;Jovem adulto;Sudeste
5;400;BA;M;45;1,76;adulto;Nordeste
13;788;MA;F;23;1,76;Jovem adulto;Nordeste
15;3000;GO;M;38;1,76;Jovem adulto;Centro-Oeste
12;1200;PI;M;23;1,76;Jovem adulto;Nordeste
2;900;GO;M;65;1,76;idoso;Centro-Oeste
7;700;RS;F;62;1,76;adulto;Sul
13;2200;PA;M;41;1,76;Jovem adulto;Norte
12;1576;MG;M;52;1,76;adulto;Sudeste
8;800;MA;M;37;1,76;Jovem adulto;Nordeste
2;400;AP;M;68;1,76;idoso;Norte
12;1900;SP;M;30;1,76;Jovem adulto;Sudeste
7;900;MG;M;37;1,76;Jovem adulto;Sudeste
12;2500;MS;M;27;1,76;Jovem adulto;Centro-Oeste
12;800;RR;F;43;1,76;Jovem adulto;Norte
16;4000;SP;F;60;1,76;adulto;Sudeste
12;1300;DF;F;40;1,76;Jovem adulto;Centro-Oeste
3;788;GO;F;42;1,76;Jovem adulto;Centro-Oeste
8;2800;GO;M;43;1,76;Jovem adulto;Centro-Oeste
12;35;TO;M;20;1,76;Jovem adulto;Norte
13;3600;GO;M;36;1,76;Jovem adulto;Centro-Oeste
12;2000;RS;M;36;1,76;Jovem adulto;Sul
11;400;PE;F;41;1,76;Jovem adulto;Nordeste
16;2300;SP;M;24;1,76;Jovem adulto;Sudeste
6;1000;RS;M;39;1,76;Jovem adulto;Sul
12;2500;DF;M;39;1,76;Jovem adulto;Centro-Oeste
16;1100;MA;M;44;1,76;Jovem adulto;Nordeste
12;788;MT;F;43;1,76;Jovem adulto;Centro-Oeste
8;788;CE;F;38;1,76;Jovem adulto;Nordeste
9;2800;SP;M;39;1,76;Jovem adulto;Sudeste
16;10000;SP;F;33;1,76;Jovem adulto;Sudeste
6;2000;PR;M;55;1,76;adulto;Sul
5;1300;RO;M;31;1,76;Jovem adulto;Norte
5;1500;SC;M;40;1,76;Jovem adulto;Sul
9;1050;SC;F;27;1,76;Jovem adulto;Sul
5;1100;RJ;M;35;1,76;Jovem adulto;Sudeste
12;1300;SC;F;22;1,76;Jovem adulto;Sul
16;16000;RJ;F;27;1,76;Jovem adulto;Sudeste
9;150;AL;F;35;1,76;Jovem adulto;Nordeste
9;1300;CE;M;35;1,76;Jovem adulto;Nordeste
6;850;AP;M;30;1,76;Jovem adulto;Norte
17;700;PR;F;23;1,76;Jovem adulto;Sul
5;1576;GO;M;36;1,76;Jovem adulto;Centro-Oeste
16;2000;PR;F;33;1,76;Jovem adulto;Sul
9;800;ES;F;35;1,76;Jovem adulto;Sudeste
11;600;MT;M;46;1,76;adulto;Centro-Oeste
8;4000;RJ;M;35;1,76;Jovem adulto;Sudeste
12;1000;MS;M;31;1,76;Jovem adulto;Centro-Oeste
10;1500;MG;M;31;1,76;Jovem adulto;Sudeste
12;3000;SP;M;53;1,76;adulto;Sudeste
9;300;BA;F;37;1,76;Jovem adulto;Nordeste
9;1200;RJ;F;61;1,76;adulto;Sudeste
12;3500;RS;M;59;1,76;adulto;Sul
1;2500;SP;M;63;1,76;adulto;Sudeste
12;800;TO;M;29;1,76;Jovem adulto;Norte
6;400;PE;M;37;1,76;Jovem adulto;Nordeste
10;2300;BA;M;40;1,76;Jovem adulto;Nordeste
16;5000;ES;F;34;1,76;Jovem adulto;Sudeste
10;1200;PB;M;58;1,76;adulto;Nordeste
2;788;RS;M;30;1,76;Jovem adulto;Sul
16;8000;MG;M;36;1,76;Jovem adulto;Sudeste
9;200;CE;F;33;1,76;Jovem adulto;Nordeste
6;600;CE;M;20;1,76;Jovem adulto;Nordeste
15;1200;SP;M;50;1,76;adulto;Sudeste
16;4000;RJ;M;39;1,76;Jovem adulto;Sudeste
16;1500;GO;F;40;1,76;Jovem adulto;Centro-Oeste
8;400;MS;F;60;1,76;adulto;Centro-Oeste
4;1200;SP;M;55;1,76;adulto;Sudeste
6;800;SC;F;60;1,76;adulto;Sul
12;1200;RS;F;58;1,76;adulto;Sul
12;1000;MT;M;36;1,76;Jovem adulto;Centro-Oeste
2;1200;SP;F;50;1,76;adulto;Sudeste
16;2000;PA;M;28;1,76;Jovem adulto;Norte
12;550;CE;F;56;1,76;adulto;Nordeste
13;3500;SP;M;42;1,76;Jovem adulto;Sudeste
12;2300;SP;M;32;1,76;Jovem adulto;Sudeste
12;1600;MG;F;24;1,76;Jovem adulto;Sudeste
12;1300;CE;M;45;1,76;adulto;Nordeste
8;1200;RS;F;24;1,76;Jovem adulto;Sul
5;400;GO;F;55;1,76;adulto;Centro-Oeste
8;2000;DF;M;46;1,76;adulto;Centro-Oeste
16;7200;RJ;M;30;1,76;Jovem adulto;Sudeste
16;2300;SE;M;40;1,76;Jovem adulto;Nordeste
1;710;AL;M;38;1,76;Jovem adulto;Nordeste
16;5000;RJ;F;36;1,76;Jovem adulto;Sudeste
8;800;PA;F;40;1,76;Jovem adulto;Norte
9;788;MS;F;37;1,76;Jovem adulto;Centro-Oeste
9;1100;RS;M;58;1,76;adulto;Sul
9;2500;GO;M;29;1,76;Jovem adulto;Centro-Oeste
8;2000;SP;M;63;1,76;adulto;Sudeste
5;1200;MG;M;47;1,76;adulto;Sudeste
9;2400;PR;F;50;1,76;adulto;Sul
16;5000;SC;M;42;1,76;Jovem adulto;Sul
1;700;AP;M;67;1,76;idoso;Norte
9;2000;RJ;M;43;1,76;Jovem adulto;Sudeste
12;3100;SP;M;36;1,76;Jovem adulto;Sudeste
8;600;PA;F;18;1,76;Jovem adulto;Norte
8;500;AP;M;48;1,76;adulto;Norte
16;500;RS;F;80;1,76;idoso;Sul
12;1000;RS;M;31;1,76;Jovem adulto;Sul
13;800;PA;M;52;1,76;adulto;Norte
5;788;AP;F;52;1,76;adulto;Norte
6;900;GO;F;38;1,76;Jovem adulto;Centro-Oeste
12;2000;SP;M;32;1,76;Jovem adulto;Sudeste
14;2000;RJ;M;27;1,76;Jovem adulto;Sudeste
2;400;PA;M;55;1,76;adulto;Norte
1;100;BA;M;68;1,76;idoso;Nordeste
6;700;AP;M;44;1,76;Jovem adulto;Norte
16;3700;PR;M;50;1,76;adulto;Sul
9;250;BA;F;37;1,76;Jovem adulto;Nordeste
16;8000;TO;F;60;1,76;adulto;Norte
6;5000;GO;M;45;1,76;adulto;Centro-Oeste
16;5000;SP;M;61;1,76;adulto;Sudeste
7;9530;MG;M;66;1,76;idoso;Sudeste
7;1500;RJ;M;28;1,76;Jovem adulto;Sudeste
11;1150;BA;M;28;1,76;Jovem adulto;Nordeste
6;1500;GO;M;49;1,76;adulto;Centro-Oeste
7;853;MS;M;22;1,76;Jovem adulto;Centro-Oeste
7;1200;MG;M;47;1,76;adulto;Sudeste
1;788;RS;M;48;1,76;adulto;Sul
5;788;RR;F;43;1,76;Jovem adulto;Norte
4;800;PR;M;64;1,76;adulto;Sul
12;800;SP;F;38;1,76;Jovem adulto;Sudeste
16;5500;PE;M;63;1,76;adulto;Nordeste
3;1500;SP;M;40;1,76;Jovem adulto;Sudeste
12;2500;SP;M;46;1,76;adulto;Sudeste
16;13000;PR;M;37;1,76;Jovem adulto;Sul
1;400;AP;M;60;1,76;adulto;Norte
6;500;CE;F;50;1,76;adulto;Nordeste
12;900;BA;F;28;1,76;Jovem adulto;Nordeste
16;4000;BA;F;46;1,76;adulto;Nordeste
3;113;PI;M;50;1,76;adulto;Nordeste
12;788;BA;F;35;1,76;Jovem adulto;Nordeste
8;1000;RR;M;21;1,76;Jovem adulto;Norte
11;30000;MS;M;43;1,76;Jovem adulto;Centro-Oeste
12;2500;SC;F;42;1,76;Jovem adulto;Sul
16;1800;SC;M;29;1,76;Jovem adulto;Sul
1;788;MA;M;36;1,76;Jovem adulto;Nordeste
12;3000;PR;M;47;1,76;adulto;Sul
16;9000;RJ;F;28;1,76;Jovem adulto;Sudeste
12;800;TO;F;35;1,76;Jovem adulto;Norte
12;2000;AP;F;37;1,76;Jovem adulto;Norte
5;788;SC;F;55;1,76;adulto;Sul
11;200;PA;F;45;1,76;adulto;Norte
12;7500;AP;M;35;1,76;Jovem adulto;Norte
12;600;SP;F;34;1,76;Jovem adulto;Sudeste
6;788;BA;F;55;1,76;adulto;Nordeste
9;2000;AC;M;30;1,76;Jovem adulto;Norte
5;160;PB;M;20;1,76;Jovem adulto;Nordeste
12;3000;SP;M;36;1,76;Jovem adulto;Sudeste
16;15761;RJ;M;35;1,76;Jovem adulto;Sudeste
12;1000;AC;M;49;1,76;adulto;Norte
1;350;SE;F;48;1,76;adulto;Nordeste
16;2500;SP;M;45;1,76;adulto;Sudeste
6;1200;PR;M;51;1,76;adulto;Sul
9;788;SE;F;53;1,76;adulto;Nordeste
16;2700;MG;M;31;1,76;Jovem adulto;Sudeste
8;913;MG;M;30;1,76;Jovem adulto;Sudeste
17;930;GO;F;48;1,76;adulto;Centro-Oeste
13;3000;SP;M;43;1,76;Jovem adulto;Sudeste
16;3500;SP;F;25;1,76;Jovem adulto;Sudeste
6;800;TO;F;39;1,76;Jovem adulto;Norte
12;150;MS;F;25;1,76;Jovem adulto;Centro-Oeste
12;1000;PR;F;46;1,76;adulto;Sul
9;800;RJ;F;46;1,76;adulto;Sudeste
13;5000;RJ;M;48;1,76;adulto;Sudeste
15;880;RO;F;35;1,76;Jovem adulto;Norte
11;2200;MG;M;30;1,76;Jovem adulto;Sudeste
14;2900;RS;M;29;1,76;Jovem adulto;Sul
9;800;MG;M;55;1,76;adulto;Sudeste
12;900;RJ;M;33;1,76;Jovem adulto;Sudeste
5;400;AP;F;33;1,76;Jovem adulto;Norte
7;1700;SE;F;55;1,76;adulto;Nordeste
16;9000;RJ;M;68;1,76;idoso;Sudeste
12;2200;PR;M;50;1,76;adulto;Sul
12;2000;DF;M;33;1,76;Jovem adulto;Centro-Oeste
11;1000;BA;M;33;1,76;Jovem adulto;Nordeste
12;900;RJ;F;51;1,76;adulto;Sudeste
9;800;MT;M;48;1,76;adulto;Centro-Oeste
12;4000;AP;M;44;1,76;Jovem adulto;Norte
12;1000;SP;M;43;1,76;Jovem adulto;Sudeste
16;15781;PA;F;59;1,76;adulto;Norte
4;400;PA;M;42;1,76;Jovem adulto;Norte
11;2000;SP;M;46;1,76;adulto;Sudeste
9;3500;SP;M;58;1,76;adulto;Sudeste
6;1400;SP;M;30;1,76;Jovem adulto;Sudeste
7;2000;SC;M;62;1,76;adulto;Sul
5;1200;CE;M;48;1,76;adulto;Nordeste
4;1200;GO;M;47;1,76;adulto;Centro-Oeste
16;6000;RS;F;58;1,76;adulto;Sul
16;700;MG;F;30;1,76;Jovem adulto;Sudeste
9;1000;MG;F;46;1,76;adulto;Sudeste
9;1200;BA;M;36;1,76;Jovem adulto;Nordeste
14;1100;SP;M;20;1,76;Jovem adulto;Sudeste
12;1500;PR;F;29;1,76;Jovem adulto;Sul
9;1100;SC;F;35;1,76;Jovem adulto;Sul
2;800;PA;M;60;1,76;adulto;Norte
12;1500;RS;M;44;1,76;Jovem adulto;Sul
16;3000;PR;F;32;1,76;Jovem adulto;Sul
12;1000;CE;F;21;1,76;Jovem adulto;Nordeste
7;1500;BA;F;37;1,76;Jovem adulto;Nordeste
13;3000;SP;M;66;1,76;idoso;Sudeste
6;1500;GO;F;38;1,76;Jovem adulto;Centro-Oeste
4;1500;RJ;M;49;1,76;adulto;Sudeste
6;500;CE;M;55;1,76;adulto;Nordeste
5;250;MS;M;62;1,76;adulto;Centro-Oeste
4;788;SE;F;42;1,76;Jovem adulto;Nordeste
12;1800;SP;M;62;1,76;adulto;Sudeste
5;1200;AC;M;67;1,76;idoso;Norte
5;200;MA;F;54;1,76;adulto;Nordeste
12;1200;SP;M;49;1,76;adulto;Sudeste
4;630;BA;M;47;1,76;adulto;Nordeste
12;788;AL;M;46;1,76;adulto;Nordeste
12;1577;RJ;M;49;1,76;adulto;Sudeste
12;7000;MT;M;53;1,76;adulto;Centro-Oeste
9;750;RJ;F;43;1,76;Jovem adulto;Sudeste
15;1400;MG;M;23;1,76;Jovem adulto;Sudeste
8;1500;MG;M;47;1,76;adulto;Sudeste
12;1700;PE;M;47;1,76;adulto;Nordeste
14;1300;TO;M;23;1,76;Jovem adulto;Norte
12;2500;MA;M;29;1,76;Jovem adulto;Nordeste
5;1000;MG;M;59;1,76;adulto;Sudeste
7;980;BA;M;42;1,76;Jovem adulto;Nordeste
6;788;AC;M;39;1,76;Jovem adulto;Norte
11;300;RR;M;25;1,76;Jovem adulto;Norte
13;2700;PE;M;24;1,76;Jovem adulto;Nordeste
12;1100;AP;M;33;1,76;Jovem adulto;Norte
13;788;BA;M;47;1,76;adulto;Nordeste
7;2500;PR;M;52;1,76;adulto;Sul
1;300;PB;M;45;1,76;adulto;Nordeste
6;1400;RS;M;51;1,76;adulto;Sul
4;788;RJ;F;55;1,76;adulto;Sudeste
12;984;PR;F;31;1,76;Jovem adulto;Sul
1;1000;PI;M;56;1,76;adulto;Nordeste
12;800;RS;M;49;1,76;adulto;Sul
12;480;MA;F;40;1,76;Jovem adulto;Nordeste
7;2000;MG;M;50;1,76;adulto;Sudeste
1;420;BA;M;49;1,76;adulto;Nordeste
1;1500;MT;M;74;1,76;idoso;Centro-Oeste
6;788;BA;M;42;1,76;Jovem adulto;Nordeste
2;250;BA;F;63;1,76;adulto;Nordeste
9;1300;PR;M;50;1,76;adulto;Sul
16;2000;MG;F;51;1,76;adulto;Sudeste
9;400;MG;F;36;1,76;Jovem adulto;Sudeste
9;1500;GO;F;43;1,76;Jovem adulto;Centro-Oeste
12;1300;MG;M;26;1,76;Jovem adulto;Sudeste
8;460;DF;F;32;1,76;Jovem adulto;Centro-Oeste
4;1950;MS;M;33;1,76;Jovem adulto;Centro-Oeste
12;1830;RJ;M;31;1,76;Jovem adulto;Sudeste
9;1182;CE;M;43;1,76;Jovem adulto;Nordeste
12;480;CE;F;34;1,76;Jovem adulto;Nordeste
7;788;MG;M;29;1,76;Jovem adulto;Sudeste
4;788;MG;M;50;1,76;adulto;Sudeste
5;200;AL;M;77;1,76;idoso;Nordeste
9;900;RS;F;39;1,76;Jovem adulto;Sul
12;3000;RS;M;25;1,76;Jovem adulto;Sul
9;300;PA;F;52;1,76;adulto;Norte
12;1576;PE;M;39;1,76;Jovem adulto;Nordeste
12;2500;SP;F;53;1,76;adulto;Sudeste
6;1500;RS;M;54;1,76;adulto;Sul
3;100;PB;M;69;1,76;idoso;Nordeste
15;2500;GO;M;25;1,76;Jovem adulto;Centro-Oeste
12;2500;RJ;M;53;1,76;adulto;Sudeste
12;1030;SP;M;27;1,76;Jovem adulto;Sudeste
16;2000;SP;M;60;1,76;adulto;Sudeste
1;2000;PA;M;81;1,76;idoso;Norte
6;1800;SP;F;40;1,76;Jovem adulto;Sudeste
5;1900;SP;M;46;1,76;adulto;Sudeste
11;800;BA;M;32;1,76;Jovem adulto;Nordeste
6;500;RO;F;31;1,76;Jovem adulto;Norte
5;1500;DF;M;58;1,76;adulto;Centro-Oeste
5;788;PA;M;38;1,76;Jovem adulto;Norte
12;5000;PR;M;48;1,76;adulto;Sul
12;1600;BA;M;53;1,76;adulto;Nordeste
12;1500;SP;F;25;1,76;Jovem adulto;Sudeste
5;1400;SP;M;71;1,76;idoso;Sudeste
3;1000;PA;M;44;1,76;Jovem adulto;Norte
1;1800;PA;M;37;1,76;Jovem adulto;Norte
12;1500;PB;M;50;1,76;adulto;Nordeste
10;2500;SP;M;51;1,76;adulto;Sudeste
6;1500;MG;M;31;1,76;Jovem adulto;Sudeste
16;3200;CE;M;50;1,76;adulto;Nordeste
4;65;PI;F;68;1,76;idoso;Nordeste
12;1000;PB;M;27;1,76;Jovem adulto;Nordeste
14;900;BA;M;56;1,76;adulto;Nordeste
9;800;RJ;F;55;1,76;adulto;Sudeste
8;788;PE;F;40;1,76;Jovem adulto;Nordeste
15;8870;RS;M;30;1,76;Jovem adulto;Sul
14;3500;MT;M;35;1,76;Jovem adulto;Centro-Oeste
12;5000;RS;M;66;1,76;idoso;Sul
12;2100;SP;M;52;1,76;adulto;Sudeste
15;1100;TO;F;45;1,76;adulto;Norte
12;788;PE;M;48;1,76;adulto;Nordeste
12;1000;MT;M;34;1,76;Jovem adulto;Centro-Oeste
16;5300;PR;M;43;1,76;Jovem adulto;Sul
1;1500;BA;M;58;1,76;adulto;Nordeste
16;5000;MG;M;34;1,76;Jovem adulto;Sudeste
9;2500;SC;M;33;1,76;Jovem adulto;Sul
9;950;AL;M;34;1,76;Jovem adulto;Nordeste
5;500;MA;M;38;1,76;Jovem adulto;Nordeste
12;1000;MA;M;26;1,76;Jovem adulto;Nordeste
12;400;MG;F;60;1,76;adulto;Sudeste
3;1000;SP;M;56;1,76;adulto;Sudeste
16;10000;RS;F;57;1,76;adulto;Sul
12;1500;SP;M;24;1,76;Jovem adulto;Sudeste
3;80;MA;F;31;1,76;Jovem adulto;Nordeste
1;800;RS;M;51;1,76;adulto;Sul
5;900;MA;M;53;1,76;adulto;Nordeste
12;6000;PA;M;45;1,76;adulto;Norte
12;1000;TO;M;47;1,76;adulto;Norte
7;800;TO;M;52;1,76;adulto;Norte
12;1500;BA;M;49;1,76;adulto;Nordeste
7;788;BA;M;30;1,76;Jovem adulto;Nordeste
9;1000;AP;M;41;1,76;Jovem adulto;Norte
12;2000;MG;M;23;1,76;Jovem adulto;Sudeste
12;926;GO;F;40;1,76;Jovem adulto;Centro-Oeste
12;500;RJ;F;60;1,76;adulto;Sudeste
16;3500;MT;M;35;1,76;Jovem adulto;Centro-Oeste
16;788;BA;F;27;1,76;Jovem adulto;Nordeste
12;1000;RS;F;36;1,76;Jovem adulto;Sul
12;1500;RJ;M;49;1,76;adulto;Sudeste
9;395;CE;F;42;1,76;Jovem adulto;Nordeste
