Estudo,Renda,UF,Genero,Idade,Altura
3,788.0,SE,M,30,1.66
12,900.0,SP,M,45,1.66
14,3500.0,SC,M,38,1.66
6,3800.0,MS,M,36,1.66
12,1000.0,PA,M,45,1.66
13,5000.0,ES,M,49,1.66
3,1300.0,BA,M,55,1.66
8,788.0,MG,M,45,1.66
12,1000.0,SP,F,37,1.66
9,788.0,PA,F,50,1.66
16,5500.0,PE,F,35,1.66
12,996.0,RS,M,50,1.66
16,11000.0,PE,M,43,1.66
9,2000.0,CE,M,31,1.66
15,3600.0,RN,F,37,1.66
16,12000.0,RS,M,34,1.66
5,1500.0,SC,M,36,1.66
12,8000.0,GO,M,42,1.66
11,1000.0,RS,F,29,1.66
1,2500.0,GO,M,53,1.66
12,1500.0,SP,F,59,1.66
10,1200.0,MG,F,44,1.66
11,788.0,MA,F,26,1.66
9,1500.0,RS,M,58,1.66
1,200.0,AL,M,37,1.66
11,18000.0,SP,M,48,1.66
12,1800.0,SP,M,33,1.66
12,3000.0,SP,M,39,1.66
6,1100.0,GO,M,65,1.66
9,4000.0,PE,M,60,1.66
9,2000.0,SP,M,48,1.66
12,3000.0,RO,F,28,1.66
1,350.0,PE,M,44,1.66
8,788.0,PE,M,24,1.66
9,460.0,RS,F,33,1.66
12,2000.0,SP,M,38,1.66
5,788.0,BA,M,27,1.66
16,1480.0,AP,M,41,1.66
16,2200.0,PR,M,33,1.66
16,4500.0,RJ,F,46,1.66
7,1410.0,PR,M,47,1.66
16,15000.0,SP,M,42,1.66
2,788.0,PA,M,36,1.66
16,4000.0,RJ,F,38,1.66
13,1576.0,AL,F,39,1.66
11,788.0,SP,F,39,1.66
10,150.0,SE,M,41,1.66
6,1000.0,PA,M,21,1.66
5,1800.0,PA,M,68,1.66
5,1200.0,PR,F,55,1.66
12,788.0,TO,F,40,1.66
8,900.0,AP,M,23,1.66
5,1200.0,ES,M,34,1.66
4,500.0,BA,M,52,1.66
5,1177.0,ES,M,62,1.66
6,700.0,RS,F,57,1.66
16,3700.0,SC,M,36,1.66
12,900.0,RS,F,46,1.66
9,1000.0,BA,F,51,1.66
7,730.0,PB,F,35,1.66
5,500.0,SP,F,41,1.66
5,900.0,MG,M,69,1.66
5,450.0,AP,M,28,1.66
1,1500.0,PA,M,49,1.66
16,1200.0,RS,M,50,1.66
4,900.0,SP,M,38,1.66
9,2800.0,SP,M,51,1.66
5,2800.0,SP,M,33,1.66
8,1500.0,PR,M,38,1.66
12,1500.0,RJ,M,42,1.66
13,2000.0,SP,M,33,1.66
12,1400.0,PR,M,40,1.66
12,1048.0,RS,F,22,1.66
5,180.0,MA,M,27,1.66
12,850.0,SP,F,41,1.66
16,3000.0,BA,F,38,1.66
4,600.0,CE,M,69,1.66
5,400.0,BA,F,34,1.66
12,3000.0,AC,M,49,1.66
5,600.0,PA,M,39,1.66
12,10000.0,MG,M,49,1.66
6,1100.0,PR,M,28,1.66
1,788.0,BA,M,48,1.66
11,788.0,AL,M,58,1.66
5,788.0,MG,M,57,1.66
9,2000.0,RN,F,57,1.66
7,800.0,BA,M,63,1.66
3,1600.0,MG,M,38,1.66
4,800.0,PA,M,37,1.66
5,2000.0,RO,M,80,1.66
6,1000.0,MA,M,31,1.66
16,1800.0,RJ,F,35,1.66
16,778.0,TO,M,44,1.66
12,600.0,PA,F,37,1.66
13,788.0,GO,F,41,1.66
7,450.0,MG,F,31,1.66
6,1500.0,RS,M,56,1.66
9,200.0,AC,M,21,1.66
1,540.0,BA,M,54,1.66
16,4100.0,RR,M,31,1.66
16,6000.0,RJ,M,40,1.66
9,1300.0,SP,M,46,1.66
9,1200.0,SC,M,34,1.66
1,800.0,DF,M,38,1.66
9,900.0,MT,M,52,1.66
9,1500.0,SC,M,37,1.66
12,918.0,MG,M,25,1.66
5,700.0,BA,F,52,1.66
12,2000.0,CE,M,47,1.66
16,3279.0,TO,M,53,1.66
9,900.0,MG,F,57,1.66
7,800.0,MT,M,37,1.66
12,2000.0,MT,M,36,1.66
12,4000.0,SP,M,47,1.66
12,2000.0,PA,F,69,1.66
12,394.0,MG,F,40,1.66
8,1200.0,PR,M,24,1.66
9,1300.0,PA,M,36,1.66
7,1300.0,PA,M,34,1.66
16,2500.0,RJ,F,44,1.66
16,4800.0,MS,M,55,1.66
6,380.0,RS,M,69,1.66
6,5000.0,SP,M,71,1.66
9,788.0,RJ,F,33,1.66
5,700.0,CE,F,33,1.66
12,1090.0,AP,M,34,1.66
15,1500.0,SP,M,66,1.66
16,5000.0,MG,F,45,1.66
9,6000.0,RO,M,33,1.66
12,800.0,PE,M,52,1.66
3,240.0,AP,M,25,1.66
12,2000.0,PR,M,33,1.66
9,1200.0,MS,M,33,1.66
9,950.0,AC,M,39,1.66
12,788.0,RN,M,38,1.66
12,2000.0,SP,M,34,1.66
12,1600.0,SP,M,35,1.66
6,1000.0,PA,M,63,1.66
12,900.0,CE,M,33,1.66
8,4000.0,GO,M,54,1.66
12,7200.0,MG,M,52,1.66
4,1400.0,RO,M,33,1.66
12,1400.0,GO,M,40,1.66
5,3000.0,SC,M,61,1.66
12,1000.0,SP,M,49,1.66
16,8000.0,MG,F,29,1.66
8,1200.0,AL,M,26,1.66
5,2500.0,TO,M,61,1.66
1,200.0,SE,M,57,1.66
6,2000.0,PR,M,30,1.66
12,788.0,CE,M,20,1.66
12,2300.0,GO,M,46,1.66
9,1800.0,SP,M,30,1.66
10,788.0,AL,M,42,1.66
12,2200.0,BA,M,54,1.66
7,2000.0,MS,M,39,1.66
12,1500.0,DF,M,20,1.66
9,1200.0,PA,F,48,1.66
9,788.0,RS,F,48,1.66
9,5000.0,PE,M,56,1.66
6,1000.0,AC,M,33,1.66
5,2800.0,RJ,M,36,1.66
15,2500.0,PE,M,40,1.66
9,500.0,PR,M,50,1.66
1,1300.0,GO,M,39,1.66
12,788.0,BA,F,66,1.66
16,6000.0,PE,F,46,1.66
12,3000.0,MS,F,30,1.66
16,2500.0,SC,F,40,1.66
12,2010.0,RJ,M,28,1.66
12,3500.0,MG,M,59,1.66
9,1600.0,MT,M,43,1.66
12,600.0,AP,F,34,1.66
13,1700.0,RJ,F,49,1.66
5,400.0,PA,M,57,1.66
6,1576.0,MG,M,43,1.66
12,3700.0,MS,M,60,1.66
1,150.0,RJ,M,77,1.66
5,1300.0,MG,M,60,1.66
8,1000.0,PA,F,51,1.66
12,1000.0,PA,M,52,1.66
16,7000.0,MG,M,45,1.66
12,1800.0,PE,M,38,1.66
16,17600.0,DF,M,29,1.66
9,5000.0,RO,M,59,1.66
11,1800.0,PR,M,35,1.66
13,2000.0,RS,M,44,1.66
6,600.0,MA,M,41,1.66
1,1500.0,GO,M,41,1.66
12,3000.0,MS,M,57,1.66
14,4000.0,MG,M,31,1.66
6,800.0,SP,M,58,1.66
4,700.0,SP,M,50,1.66
12,1800.0,SP,M,35,1.66
9,2100.0,PE,M,59,1.66
12,600.0,MG,M,61,1.66
6,788.0,AP,F,53,1.66
9,4000.0,RO,M,28,1.66
2,2000.0,BA,M,46,1.66
15,2000.0,GO,F,33,1.66
11,900.0,SE,F,53,1.66
3,1576.0,SP,M,64,1.66
16,7000.0,AC,M,31,1.66
6,788.0,GO,M,58,1.66
13,2300.0,SP,M,44,1.66
9,788.0,PE,F,56,1.66
13,2000.0,MS,F,27,1.66
8,788.0,MG,F,24,1.66
11,60.0,MA,F,31,1.66
12,1200.0,SP,F,51,1.66
13,1000.0,SP,F,49,1.66
5,788.0,PA,M,31,1.66
12,788.0,RJ,F,56,1.66
16,6500.0,RJ,M,38,1.66
12,650.0,SP,M,33,1.66
12,2100.0,BA,F,43,1.66
12,1500.0,SP,M,34,1.66
6,200.0,MG,F,41,1.66
8,1000.0,PB,M,42,1.66
5,100.0,RS,M,72,1.66
5,1000.0,RJ,M,62,1.66
16,350.0,SE,M,43,1.66
9,788.0,BA,F,29,1.66
16,1500.0,SC,M,31,1.66
16,3700.0,SP,F,42,1.66
1,150.0,PB,F,49,1.66
5,1300.0,MG,M,59,1.66
6,788.0,BA,M,37,1.66
8,1000.0,RS,M,32,1.66
1,2000.0,PR,M,50,1.66
5,2000.0,SP,M,60,1.66
12,1200.0,RS,F,33,1.66
4,1803.0,MG,M,68,1.66
5,1100.0,SP,M,43,1.66
2,150.0,PI,M,46,1.66
5,788.0,SE,M,39,1.66
15,788.0,MA,M,35,1.66
12,1500.0,RJ,M,44,1.66
6,3000.0,AC,M,49,1.66
1,1230.0,MG,M,58,1.66
5,3500.0,MS,M,35,1.66
3,400.0,RR,M,61,1.66
12,1700.0,SP,F,24,1.66
16,20000.0,CE,F,57,1.66
6,200.0,BA,F,42,1.66
7,1800.0,PR,M,39,1.66
12,2000.0,GO,M,53,1.66
9,2500.0,RJ,M,43,1.66
1,300.0,PA,M,38,1.66
6,330.0,MG,M,41,1.66
7,1500.0,RJ,M,25,1.66
12,600.0,PE,M,55,1.66
12,981.0,SC,F,26,1.66
9,788.0,AL,M,33,1.66
9,1590.0,SP,M,42,1.66
15,1800.0,RJ,M,30,1.66
6,1000.0,RJ,M,30,1.66
9,600.0,GO,F,47,1.66
12,1000.0,PE,F,42,1.66
16,2000.0,SP,F,35,1.66
12,2300.0,MG,M,42,1.66
14,1100.0,AP,M,35,1.66
11,788.0,MG,M,34,1.66
2,820.0,RN,M,33,1.66
2,2000.0,RJ,M,61,1.66
7,788.0,RS,M,65,1.66
9,788.0,RJ,M,61,1.66
12,1900.0,DF,F,46,1.66
5,780.0,MT,M,56,1.66
12,788.0,SE,F,48,1.66
13,2200.0,RJ,M,38,1.66
16,5000.0,PR,M,35,1.66
9,500.0,MT,M,42,1.66
8,1600.0,RS,M,57,1.66
12,1500.0,SP,F,41,1.66
2,600.0,RO,M,48,1.66
13,1000.0,RO,M,26,1.66
16,3500.0,PR,M,35,1.66
3,400.0,MS,M,57,1.66
12,788.0,PR,F,55,1.66
16,1900.0,MT,M,43,1.66
12,788.0,PE,M,43,1.66
12,4000.0,MA,M,37,1.66
9,1400.0,PR,M,24,1.66
12,600.0,PI,M,50,1.66
6,1500.0,SP,M,31,1.66
12,1200.0,PB,M,26,1.66
3,700.0,PE,M,38,1.66
2,200.0,SE,M,50,1.66
4,1100.0,PA,M,61,1.66
16,5000.0,MG,M,43,1.66
12,800.0,MA,M,31,1.66
3,1000.0,AP,F,44,1.66
12,2000.0,SP,M,33,1.66
7,1300.0,PE,M,30,1.66
5,2000.0,SP,M,51,1.66
11,70.0,PA,F,22,1.66
7,200.0,CE,M,29,1.66
12,600.0,PA,M,30,1.66
4,22000.0,GO,M,80,1.66
12,3000.0,SP,M,52,1.66
5,1800.0,GO,M,50,1.66
9,200.0,PI,M,51,1.66
16,300.0,SE,F,49,1.66
9,3000.0,SC,M,53,1.66
16,6000.0,RS,F,45,1.66
9,600.0,MA,F,58,1.66
5,1500.0,ES,M,41,1.66
11,1670.0,MG,M,33,1.66
16,4500.0,RJ,M,39,1.66
12,788.0,AP,F,27,1.66
12,2500.0,RJ,M,65,1.66
5,1500.0,RS,M,45,1.66
5,400.0,CE,M,54,1.66
14,2900.0,RJ,F,42,1.66
12,3000.0,RS,M,43,1.66
3,788.0,GO,M,38,1.66
10,360.0,BA,F,34,1.66
9,1700.0,RN,F,57,1.66
16,1200.0,RS,F,53,1.66
3,400.0,BA,M,39,1.66
16,7000.0,SP,F,55,1.66
12,1800.0,SC,M,27,1.66
12,1400.0,PA,M,30,1.66
12,394.0,AP,M,47,1.66
12,788.0,AL,M,64,1.66
7,1000.0,PA,M,47,1.66
4,2000.0,GO,M,42,1.66
5,1774.0,GO,M,44,1.66
16,1300.0,PR,F,30,1.66
3,800.0,MT,M,50,1.66
12,1100.0,BA,M,42,1.66
6,300.0,PA,F,20,1.66
1,600.0,AP,M,52,1.66
16,6000.0,MG,F,36,1.66
9,788.0,PA,M,29,1.66
12,1000.0,PE,M,27,1.66
12,788.0,PA,M,55,1.66
7,3650.0,SE,M,61,1.66
12,3000.0,RJ,F,55,1.66
12,900.0,BA,F,30,1.66
12,788.0,AL,M,34,1.66
12,1500.0,SP,F,51,1.66
4,788.0,PA,M,60,1.66
16,3500.0,RJ,F,62,1.66
5,900.0,PE,F,43,1.66
6,600.0,PE,M,41,1.66
4,2000.0,MG,M,43,1.66
6,1000.0,RR,M,36,1.66
9,1576.0,GO,F,57,1.66
5,200.0,RS,F,47,1.66
9,1400.0,MG,M,28,1.66
12,950.0,GO,F,45,1.66
10,600.0,MG,M,44,1.66
12,2000.0,SP,M,52,1.66
9,600.0,MG,M,49,1.66
16,1800.0,SP,F,33,1.66
12,900.0,RJ,M,68,1.66
3,300.0,PE,M,51,1.66
4,788.0,GO,M,63,1.66
7,1747.0,GO,M,40,1.66
8,500.0,MG,M,46,1.66
8,200.0,PA,F,30,1.66
16,3000.0,RS,M,29,1.66
1,550.0,BA,M,41,1.66
8,200.0,GO,F,49,1.66
16,6000.0,PR,M,60,1.66
15,1577.0,MT,M,22,1.66
12,2000.0,SE,M,20,1.66
13,2100.0,BA,M,47,1.66
7,800.0,BA,M,28,1.66
4,2000.0,SC,M,50,1.66
12,3000.0,MG,M,49,1.66
3,200.0,PI,M,39,1.66
6,1500.0,GO,M,37,1.66
12,1000.0,TO,M,45,1.66
5,788.0,MG,F,56,1.66
16,1900.0,MT,M,32,1.66
12,1020.0,RS,M,29,1.66
6,1500.0,PR,M,41,1.66
9,1200.0,MG,M,43,1.66
16,25000.0,RS,M,50,1.66
7,1600.0,SP,M,53,1.66
13,1300.0,SP,M,29,1.66
13,500.0,PE,F,61,1.66
6,1300.0,DF,M,36,1.66
10,1370.0,PR,M,24,1.66
12,1442.0,CE,M,25,1.66
11,1119.0,SP,M,41,1.66
12,2000.0,MG,M,39,1.66
16,1200.0,MG,M,29,1.66
3,3000.0,MT,M,58,1.66
12,1600.0,GO,M,29,1.66
12,2000.0,RJ,M,44,1.66
12,1700.0,RJ,F,52,1.66
3,250.0,MS,F,38,1.66
16,5000.0,PA,M,55,1.66
12,2200.0,BA,M,37,1.66
12,950.0,RN,M,56,1.66
16,2800.0,RJ,M,33,1.66
9,1050.0,BA,M,43,1.66
13,1400.0,AL,F,54,1.66
8,1550.0,MG,M,20,1.66
16,1800.0,RJ,M,29,1.66
5,900.0,MG,M,59,1.66
2,788.0,RS,F,42,1.66
13,1500.0,PR,M,48,1.66
1,2000.0,GO,M,52,1.66
16,2700.0,SP,M,58,1.66
5,600.0,AP,M,53,1.66
4,300.0,PB,M,91,1.66
4,700.0,PA,M,50,1.66
7,1500.0,ES,M,35,1.66
16,5000.0,SP,M,48,1.66
5,520.0,MG,F,46,1.66
16,3500.0,BA,M,50,1.66
4,1046.0,SE,M,33,1.66
12,2300.0,RJ,M,31,1.66
12,1500.0,MT,F,36,1.66
12,600.0,GO,F,33,1.66
12,1140.0,AL,M,37,1.66
16,3000.0,CE,M,37,1.66
12,220.0,BA,F,47,1.66
10,2500.0,GO,M,32,1.66
3,788.0,PA,M,61,1.66
16,10000.0,DF,M,40,1.66
9,788.0,RS,F,60,1.66
1,250.0,BA,M,54,1.66
16,4000.0,PB,M,59,1.66
10,1500.0,RS,F,44,1.66
14,3941.0,SP,F,55,1.66
16,2800.0,MT,M,40,1.66
5,570.0,PR,F,37,1.66
12,788.0,AL,M,56,1.66
9,788.0,CE,M,30,1.66
6,1500.0,CE,M,59,1.66
8,2400.0,MG,M,36,1.66
14,5000.0,PR,F,46,1.66
9,1600.0,RS,M,48,1.66
7,400.0,SE,F,37,1.66
11,2000.0,BA,M,29,1.66
12,1800.0,SP,M,41,1.66
2,1100.0,MG,M,57,1.66
8,1100.0,PR,M,26,1.66
8,1200.0,MS,M,30,1.66
9,1800.0,SC,M,57,1.66
12,2000.0,RS,M,36,1.66
12,3000.0,SC,M,64,1.66
12,1200.0,MT,M,22,1.66
3,650.0,TO,M,30,1.66
7,400.0,MG,M,43,1.66
4,350.0,MA,M,52,1.66
12,1400.0,CE,F,38,1.66
3,250.0,MA,M,50,1.66
12,788.0,PI,F,46,1.66
6,1300.0,MG,M,30,1.66
5,1800.0,MG,M,52,1.66
16,25000.0,MT,M,53,1.66
11,700.0,CE,M,34,1.66
12,1576.0,MG,M,34,1.66
5,1600.0,MG,M,34,1.66
13,1200.0,MG,M,56,1.66
12,1200.0,MG,M,44,1.66
9,1200.0,PI,M,28,1.66
9,788.0,SP,F,46,1.66
7,1000.0,MA,M,31,1.66
15,1600.0,MS,M,49,1.66
4,100.0,BA,F,71,1.66
5,1800.0,ES,M,58,1.66
1,788.0,AL,F,54,1.66
5,400.0,PA,F,38,1.66
12,1500.0,PE,M,30,1.66
12,880.0,DF,F,33,1.66
12,3000.0,AP,M,50,1.66
12,809.0,AL,F,30,1.66
1,300.0,PA,M,60,1.66
12,1350.0,PR,M,29,1.66
12,788.0,AP,F,36,1.66
16,5100.0,RJ,M,43,1.66
16,10000.0,SP,M,60,1.66
12,2500.0,GO,M,47,1.66
10,350.0,PB,M,36,1.66
16,3000.0,PE,M,50,1.66
12,1200.0,GO,F,44,1.66
12,1200.0,SP,M,47,1.66
16,1500.0,SP,F,53,1.66
16,2300.0,RJ,F,32,1.66
12,4500.0,RJ,M,62,1.66
12,788.0,SP,F,39,1.66
6,800.0,RJ,M,38,1.66
12,788.0,AC,F,20,1.66
16,3500.0,MT,F,47,1.66
14,4500.0,AP,M,57,1.66
6,700.0,PE,M,35,1.66
12,788.0,TO,M,40,1.66
15,3500.0,TO,F,45,1.66
6,2000.0,AP,M,42,1.66
16,4500.0,PR,F,54,1.66
9,1200.0,AP,F,37,1.66
9,7500.0,SP,M,42,1.66
6,788.0,RR,F,60,1.66
9,1200.0,SP,M,28,1.66
12,1600.0,MG,M,37,1.66
9,8500.0,AC,M,47,1.66
10,2000.0,GO,M,37,1.66
12,800.0,MG,M,49,1.66
12,1200.0,MT,F,26,1.66
12,788.0,MG,F,33,1.66
16,2300.0,PR,F,53,1.66
9,2500.0,MG,M,47,1.66
12,3000.0,PR,M,46,1.66
3,200.0,PE,M,64,1.66
16,2100.0,PA,M,37,1.66
12,3000.0,RS,M,45,1.66
9,1200.0,SP,M,50,1.66
5,5000.0,MG,M,51,1.66
1,600.0,SE,M,49,1.66
9,2000.0,SC,M,50,1.66
9,1800.0,AP,M,34,1.66
9,1000.0,GO,M,28,1.66
10,1080.0,SE,M,34,1.66
5,1800.0,DF,F,41,1.66
12,1200.0,MG,M,38,1.66
8,300.0,BA,F,33,1.66
4,500.0,MG,F,68,1.66
16,5000.0,ES,F,55,1.66
9,788.0,DF,M,62,1.66
5,788.0,RN,M,60,1.66
12,788.0,PI,F,44,1.66
6,250.0,AL,M,39,1.66
12,800.0,SP,F,18,1.66
12,1700.0,MG,F,60,1.66
9,2000.0,RO,M,39,1.66
16,2200.0,RS,F,29,1.66
12,6000.0,MG,M,55,1.66
10,980.0,SP,M,47,1.66
1,350.0,AP,M,60,1.66
12,400.0,AP,M,36,1.66
5,60.0,MA,F,38,1.66
12,1430.0,RJ,M,33,1.66
9,1100.0,BA,M,26,1.66
10,788.0,RJ,M,28,1.66
12,10000.0,RS,M,54,1.66
9,2000.0,RS,M,30,1.66
12,400.0,MT,F,27,1.66
6,320.0,MG,M,65,1.66
16,6500.0,PB,M,37,1.66
10,1000.0,RS,F,41,1.66
7,1700.0,GO,M,31,1.66
16,22000.0,SP,M,69,1.66
13,2000.0,SP,F,39,1.66
9,1700.0,SP,M,54,1.66
7,1200.0,RS,M,23,1.66
12,500.0,DF,M,27,1.66
16,2015.0,MG,F,36,1.66
16,9000.0,RJ,F,34,1.66
9,800.0,RJ,M,59,1.66
16,1800.0,RJ,M,41,1.66
12,2000.0,MS,M,43,1.66
12,6000.0,MG,F,30,1.66
8,2400.0,MT,F,46,1.66
12,1577.0,RJ,F,45,1.66
7,2300.0,RR,M,68,1.66
12,788.0,ES,F,55,1.66
9,1000.0,PA,M,53,1.66
9,800.0,ES,M,19,1.66
12,2300.0,GO,M,45,1.66
16,14000.0,SP,F,53,1.66
12,1684.0,AP,M,39,1.66
5,1500.0,MG,M,38,1.66
12,600.0,BA,F,37,1.66
9,1350.0,SP,M,34,1.66
9,1500.0,PR,F,36,1.66
16,3600.0,PE,M,66,1.66
12,1700.0,CE,M,41,1.66
16,1576.0,MG,F,23,1.66
9,800.0,AC,M,20,1.66
12,900.0,BA,M,26,1.66
12,1250.0,MG,F,19,1.66
12,788.0,RN,F,40,1.66
6,650.0,PA,M,40,1.66
10,1261.0,PA,M,44,1.66
12,900.0,PE,F,38,1.66
9,1500.0,SC,M,23,1.66
5,300.0,RN,F,52,1.66
12,600.0,PE,F,45,1.66
16,3500.0,SC,M,35,1.66
8,1500.0,PE,M,47,1.66
6,600.0,DF,F,39,1.66
4,800.0,BA,M,38,1.66
6,788.0,AL,M,30,1.66
16,5000.0,MG,M,52,1.66
13,5000.0,SP,M,51,1.66
12,1075.0,SC,F,49,1.66
12,2000.0,BA,M,45,1.66
16,5000.0,MT,F,39,1.66
5,1400.0,SP,M,40,1.66
14,788.0,PB,M,23,1.66
12,4000.0,MG,M,41,1.66
6,1750.0,MG,M,48,1.66
12,1576.0,SE,M,27,1.66
16,3500.0,MG,M,50,1.66
16,6000.0,SP,F,44,1.66
5,2600.0,PR,M,56,1.66
7,1577.0,GO,M,40,1.66
1,300.0,MA,F,28,1.66
12,2900.0,RN,M,44,1.66
16,5000.0,PE,F,58,1.66
12,890.0,TO,M,36,1.66
4,50.0,BA,F,41,1.66
12,904.0,SP,F,37,1.66
5,300.0,MG,F,67,1.66
16,2000.0,SP,M,42,1.66
12,2000.0,MA,M,27,1.66
13,788.0,PR,F,38,1.66
12,788.0,RN,F,48,1.66
16,2800.0,PA,F,35,1.66
12,800.0,SP,F,63,1.66
12,2465.0,TO,M,43,1.66
5,788.0,MG,F,65,1.66
10,1000.0,GO,F,39,1.66
12,1056.0,CE,M,34,1.66
12,800.0,AL,M,48,1.66
9,4000.0,MG,M,38,1.66
9,1000.0,MG,M,31,1.66
16,4200.0,MS,F,35,1.66
5,800.0,RS,M,61,1.66
9,30.0,PR,F,70,1.66
16,2500.0,RS,M,35,1.66
9,850.0,PE,M,37,1.66
12,1400.0,SP,M,21,1.66
12,4000.0,RS,M,36,1.66
5,2000.0,MG,M,52,1.66
11,788.0,SP,F,52,1.66
11,830.0,GO,F,28,1.66
12,1200.0,PA,M,36,1.66
16,5000.0,RJ,M,48,1.66
12,1200.0,SP,M,22,1.66
12,1300.0,RJ,F,31,1.66
12,900.0,AC,F,45,1.66
12,1100.0,SP,F,38,1.66
12,395.0,BA,M,38,1.66
6,900.0,PB,M,26,1.66
12,1070.0,CE,F,24,1.66
13,5000.0,SP,F,29,1.66
6,1080.0,RS,F,44,1.66
12,300.0,BA,F,45,1.66
12,3000.0,PR,M,41,1.66
9,2400.0,MT,M,33,1.66
12,1400.0,PA,F,52,1.66
7,2300.0,RR,F,51,1.66
12,3500.0,RJ,M,49,1.66
13,4200.0,RJ,F,24,1.66
10,825.0,MG,F,40,1.66
6,1200.0,SP,F,57,1.66
11,1500.0,RS,M,27,1.66
8,788.0,AP,M,56,1.66
9,788.0,RN,F,35,1.66
4,1070.0,RO,M,34,1.66
12,2350.0,RS,M,23,1.66
1,700.0,AC,M,58,1.66
10,1800.0,SP,F,34,1.66
16,25000.0,MA,M,65,1.66
12,1500.0,SP,M,29,1.66
9,100.0,CE,M,50,1.66
5,1200.0,MG,M,42,1.66
1,1500.0,GO,M,59,1.66
6,1600.0,RS,M,41,1.66
14,1400.0,RJ,M,35,1.66
12,789.0,MT,F,32,1.66
5,1200.0,MG,F,42,1.66
9,1400.0,ES,M,39,1.66
12,800.0,SP,M,33,1.66
12,2000.0,DF,M,40,1.66
5,788.0,PE,M,67,1.66
12,1800.0,BA,M,35,1.66
13,788.0,BA,M,35,1.66
12,4000.0,AC,M,33,1.66
1,788.0,PE,F,73,1.66
16,1500.0,SP,M,42,1.66
7,1500.0,CE,F,43,1.66
7,780.0,RS,M,55,1.66
12,150.0,MA,F,30,1.66
9,1200.0,SP,M,57,1.66
9,2200.0,AP,F,48,1.66
14,5516.0,RJ,M,31,1.66
12,2000.0,GO,M,25,1.66
5,1800.0,MG,M,51,1.66
16,1600.0,PR,M,51,1.66
4,788.0,BA,M,38,1.66
6,420.0,RS,F,37,1.66
9,1200.0,RJ,F,47,1.66
9,1200.0,PE,F,56,1.66
3,3000.0,MG,M,64,1.66
16,11000.0,DF,M,35,1.66
16,1000.0,MG,M,61,1.66
12,1500.0,DF,F,37,1.66
12,1670.0,MS,M,30,1.66
1,880.0,SP,F,63,1.66
12,2000.0,MT,M,36,1.66
13,15000.0,SC,M,46,1.66
10,900.0,PA,M,44,1.66
12,788.0,SE,M,55,1.66
12,1500.0,RJ,F,44,1.66
16,5000.0,RJ,F,44,1.66
15,1200.0,BA,M,41,1.66
5,1000.0,MG,F,54,1.66
13,10000.0,MG,M,65,1.66
9,1000.0,SP,M,21,1.66
9,25000.0,MG,M,48,1.66
13,2600.0,RS,F,57,1.66
12,1200.0,RS,M,26,1.66
9,600.0,MG,F,37,1.66
12,1200.0,PA,M,26,1.66
12,2000.0,ES,M,26,1.66
12,788.0,AP,M,33,1.66
14,600.0,PE,M,50,1.66
12,1000.0,PA,M,26,1.66
6,2400.0,RS,M,61,1.66
12,5000.0,SP,M,54,1.66
8,1000.0,MA,M,28,1.66
12,500.0,PR,F,53,1.66
2,1000.0,MG,F,55,1.66
12,5000.0,SP,F,51,1.66
16,1970.0,BA,F,54,1.66
4,400.0,BA,M,48,1.66
1,800.0,CE,M,54,1.66
1,1000.0,MT,M,38,1.66
12,15000.0,MG,M,45,1.66
5,788.0,CE,M,40,1.66
10,800.0,AL,F,44,1.66
4,800.0,MS,M,42,1.66
5,1900.0,MG,M,61,1.66
12,1000.0,MT,M,23,1.66
12,1000.0,RJ,F,25,1.66
4,788.0,MG,F,56,1.66
16,5000.0,RS,F,56,1.66
16,1000.0,TO,M,47,1.66
12,1200.0,SP,F,33,1.66
3,400.0,MG,M,53,1.66
12,2900.0,RS,F,45,1.66
11,1000.0,SP,F,28,1.66
12,1600.0,MG,F,58,1.66
12,3500.0,MT,M,41,1.66
8,1200.0,MT,M,42,1.66
6,2400.0,RS,M,49,1.66
16,30000.0,DF,M,42,1.66
12,1000.0,RS,M,43,1.66
10,1020.0,TO,M,44,1.66
9,900.0,RJ,M,65,1.66
9,2300.0,AP,M,40,1.66
1,800.0,DF,M,62,1.66
3,200.0,AP,F,63,1.66
12,700.0,GO,F,22,1.66
9,2400.0,PR,M,45,1.66
8,5000.0,SP,M,39,1.66
4,1600.0,RJ,M,55,1.66
9,800.0,BA,M,35,1.66
9,1000.0,SC,M,45,1.66
5,1000.0,RJ,F,57,1.66
1,1500.0,SP,M,49,1.66
9,500.0,CE,M,41,1.66
16,5400.0,AC,M,29,1.66
9,1750.0,RJ,M,54,1.66
10,1400.0,MT,M,40,1.66
9,800.0,MT,M,43,1.66
12,5000.0,SP,F,52,1.66
7,1200.0,PE,M,58,1.66
16,3000.0,RS,F,41,1.66
8,788.0,BA,F,51,1.66
1,788.0,PB,M,33,1.66
9,1000.0,AP,M,33,1.66
12,1500.0,SC,M,30,1.66
6,800.0,RO,M,24,1.66
7,2000.0,CE,M,50,1.66
1,1200.0,MT,M,38,1.66
1,3000.0,RS,M,74,1.66
9,788.0,CE,F,31,1.66
1,200.0,CE,F,36,1.66
9,1100.0,SP,M,26,1.66
7,788.0,AL,M,26,1.66
9,400.0,PE,F,49,1.66
16,3000.0,SP,M,47,1.66
7,300.0,DF,F,45,1.66
8,485.0,SP,F,35,1.66
7,4000.0,MG,M,37,1.66
12,1460.0,RR,M,32,1.66
5,1000.0,MA,M,38,1.66
